Hour,Tx10,RHx10
10901,200,505
10902,200,504
10903,200,505
10904,200,501
10905,200,504
10906,200,507
10907,200,504
10908,200,504
10909,200,506
10910,200,508
10911,200,509
10912,200,503
10913,200,497
10914,200,486
10915,200,484
10916,200,473
10917,200,469
10918,200,468
10919,200,462
10920,200,456
10921,200,449
10922,200,444
10923,200,440
10924,200,437
10925,200,435
10926,200,430
10927,200,429
10928,200,434
10929,200,436
10930,200,440
10931,200,447
10932,200,449
10933,200,456
10934,200,458
10935,200,460
10936,200,466
10937,200,469
10938,200,468
10939,200,470
10940,200,472
10941,200,477
10942,200,478
10943,200,481
10944,200,485
10945,200,489
10946,200,492
10947,200,497
10948,200,499
10949,200,497
10950,200,502
10951,200,508
10952,200,510
10953,200,511
10954,200,518
10955,200,521
10956,200,527
10957,200,532
10958,200,533
10959,200,542
10960,200,545
10961,200,545
10962,200,551
10963,200,552
10964,200,553
10965,200,554
10966,200,557
10967,200,559
10968,200,561
10969,200,567
10970,200,566
10971,200,570
10972,200,576
10973,200,576
10974,200,581
10975,200,584
10976,200,586
10977,200,579
10978,200,579
10979,200,580
10980,200,578
10981,200,575
10982,200,572
10983,200,569
10984,200,566
10985,200,563
10986,200,557
10987,200,553
10988,200,544
10989,200,542
10990,200,539
10991,200,533
10992,200,529
10993,200,529
10994,200,524
10995,200,526
10996,200,519
10997,200,515
10998,200,513
10999,200,512
11000,200,508
11001,200,509
11002,200,508
11003,200,513
11004,200,514
11005,200,513
11006,200,514
11007,200,516
11008,200,509
11009,200,504
11010,200,502
11011,200,498
11012,200,493
11013,200,482
11014,200,478
11015,200,473
11016,200,473
11017,200,466
11018,200,462
11019,200,464
11020,200,457
11021,200,454
11022,200,450
11023,200,452
11024,200,452
11025,200,449
11026,200,449
11027,200,452
11028,200,450
11029,200,453
11030,200,453
11031,200,449
11032,200,444
11033,200,441
11034,200,437
11035,200,433
11036,200,421
11037,200,417
11038,200,409
11039,200,406
11040,200,403
11041,200,397
11042,200,393
11043,200,390
11044,200,386
11045,200,384
11046,200,379
11047,200,379
11048,200,377
11049,200,382
11050,200,384
11051,200,386
11052,200,391
11053,200,397
11054,200,397
11055,200,401
11056,200,397
11057,200,402
11058,200,401
11059,200,399
11060,200,396
11061,200,394
11062,200,392
11063,200,392
11064,200,390
11065,200,392
11066,200,394
11067,200,394
11068,200,396
11069,200,393
11070,200,397
11071,200,398
11072,200,401
11073,200,406
11074,200,407
11075,200,417
11076,200,418
11077,200,422
11078,200,431
11079,200,432
11080,200,434
11081,200,434
11082,200,433
11083,200,430
11084,200,428
11085,200,425
11086,200,426
11087,200,425
11088,200,423
11089,200,424
11090,200,427
11091,200,426
11092,200,427
11093,200,426
11094,200,426
11095,200,430
11096,200,432
11097,200,437
11098,200,440
11099,200,445
11100,200,447
11101,200,451
11102,200,458
11103,200,462
11104,200,462
11105,200,466
11106,200,466
11107,200,471
11108,200,469
11109,200,469
11110,200,471
11111,200,473
11112,200,474
11113,200,478
11114,200,481
11115,200,487
11116,200,492
11117,200,491
11118,200,495
11119,200,496
11120,200,496
11121,200,497
11122,200,498
11123,200,500
11124,200,502
11125,200,505
11126,200,508
11127,200,509
11128,200,509
11129,200,506
11130,200,502
11131,200,495
11132,200,493
11133,200,492
11134,200,487
11135,200,484
11136,200,479
11137,200,475
11138,200,475
11139,200,472
11140,200,470
11141,200,468
11142,200,469
11143,200,464
11144,200,468
11145,200,471
11146,200,473
11147,200,475
11148,200,480
11149,200,487
11150,200,486
11151,200,488
11152,200,489
11153,200,487
11154,200,489
11155,200,494
11156,200,490
11157,200,492
11158,200,492
11159,200,491
11160,200,490
11161,200,491
11162,200,496
11163,200,495
11164,200,496
11165,200,497
11166,200,499
11167,200,502
11168,200,503
11169,200,505
11170,200,502
11171,200,506
11172,200,507
11173,200,509
11174,200,516
11175,200,510
11176,200,510
11177,200,509
11178,200,498
11179,200,497
11180,200,487
11181,200,485
11182,200,478
11183,200,475
11184,200,470
11185,200,467
11186,200,464
11187,200,461
11188,200,458
11189,200,456
11190,200,458
11191,200,457
11192,200,459
11193,200,461
11194,200,466
11195,200,477
11196,200,483
11197,200,488
11198,200,495
11199,200,493
11200,200,496
11201,200,500
11202,200,497
11203,200,492
11204,200,491
11205,200,487
11206,200,490
11207,200,485
11208,200,488
11209,200,486
11210,200,490
11211,200,487
11212,200,489
11213,200,491
11214,200,493
11215,200,498
11216,200,505
11217,200,506
11218,200,508
11219,200,514
11220,200,522
11221,200,525
11222,200,534
11223,200,531
11224,200,532
11225,200,538
11226,200,535
11227,200,537
11228,200,543
11229,200,544
11230,200,547
11231,200,543
11232,200,549
11233,200,550
11234,200,557
11235,200,555
11236,200,561
11237,200,565
11238,200,570
11239,200,576
11240,200,575
11241,200,579
11242,200,588
11243,200,589
11244,200,595
11245,200,596
11246,200,608
11247,200,609
11248,200,609
11249,200,612
11250,200,621
11251,200,620
11252,200,617
11253,200,620
11254,200,621
11255,200,624
11256,200,624
11257,200,630
11258,200,628
11259,200,631
11260,200,630
11261,200,635
11262,200,641
11263,200,650
11264,200,650
11265,200,649
11266,200,650
11267,200,659
11268,200,663
11269,200,665
11270,200,672
11271,200,668
11272,200,668
11273,200,662
11274,200,654
11275,200,653
11276,200,643
11277,200,635
11278,200,624
11279,200,621
11280,200,615
11281,200,612
11282,200,609
11283,200,604
11284,200,601
11285,200,597
11286,200,602
11287,200,606
11288,200,609
11289,200,614
11290,200,623
11291,200,623
11292,200,631
11293,200,639
11294,200,648
11295,200,657
11296,200,654
11297,200,644
11298,200,645
11299,200,628
11300,200,621
11301,200,622
11302,200,612
11303,200,607
11304,200,599
11305,200,600
11306,200,596
11307,200,592
11308,200,592
11309,200,591
11310,200,591
11311,200,596
11312,200,596
11313,200,598
11314,200,607
11315,200,620
11316,200,621
11317,200,643
11318,200,645
11319,200,653
11320,200,654
11321,200,656
11322,200,650
11323,200,647
11324,200,638
11325,200,636
11326,200,626
11327,200,622
11328,200,619
11329,200,622
11330,200,622
11331,200,623
11332,200,618
11333,200,617
11334,200,622
11335,200,631
11336,200,632
11337,200,632
11338,200,643
11339,200,645
11340,200,655
11341,200,665
11342,200,667
11343,200,677
11344,200,668
11345,200,674
11346,200,674
11347,200,663
11348,200,654
11349,200,641
11350,200,633
11351,200,627
11352,200,618
11353,200,618
11354,200,616
11355,200,609
11356,200,606
11357,200,608
11358,200,606
11359,200,602
11360,200,603
11361,200,611
11362,200,617
11363,200,624
11364,200,625
11365,200,638
11366,200,642
11367,200,644
11368,200,647
11369,200,646
11370,200,645
11371,200,628
11372,200,628
11373,200,619
11374,200,616
11375,200,605
11376,200,600
11377,200,596
11378,200,598
11379,200,599
11380,200,597
11381,200,592
11382,200,595
11383,200,597
11384,200,599
11385,200,598
11386,200,604
11387,200,607
11388,200,605
11389,200,613
11390,200,606
11391,200,615
11392,200,609
11393,200,603
11394,200,593
11395,200,592
11396,200,586
11397,200,578
11398,200,569
11399,200,570
11400,200,566
11401,200,561
11402,200,557
11403,200,556
11404,200,550
11405,200,554
11406,200,550
11407,200,554
11408,200,556
11409,200,560
11410,200,573
11411,200,574
11412,200,583
11413,200,585
11414,200,594
11415,200,600
11416,200,597
11417,200,600
11418,200,597
11419,200,590
11420,200,589
11421,200,586
11422,200,578
11423,200,578
11424,200,577
11425,200,579
11426,200,578
11427,200,578
11428,200,581
11429,200,582
11430,200,585
11431,200,585
11432,200,590
11433,200,595
11434,200,603
11435,200,607
11436,200,612
11437,200,621
11438,200,628
11439,200,631
11440,200,631
11441,200,628
11442,200,627
11443,200,622
11444,200,621
11445,200,619
11446,200,611
11447,200,606
11448,200,608
11449,200,607
11450,200,607
11451,200,608
11452,200,605
11453,200,607
11454,200,608
11455,200,611
11456,200,612
11457,200,612
11458,200,627
11459,200,626
11460,200,630
11461,200,628
11462,200,634
11463,200,635
11464,200,638
11465,200,633
11466,200,628
11467,200,625
11468,200,613
11469,200,610
11470,200,602
11471,200,596
11472,200,590
11473,200,587
11474,200,588
11475,200,582
11476,200,581
11477,200,580
11478,200,579
11479,200,581
11480,200,581
11481,200,582
11482,200,583
11483,200,583
11484,200,587
11485,200,586
11486,200,590
11487,200,593
11488,200,596
11489,200,596
11490,200,592
11491,200,591
11492,200,591
11493,200,594
11494,200,593
11495,200,593
11496,200,597
11497,200,594
11498,200,597
11499,200,595
11500,200,597
11501,200,599
11502,200,598
11503,200,598
11504,200,600
11505,200,601
11506,200,612
11507,200,614
11508,200,618
11509,200,628
11510,200,626
11511,200,634
11512,200,636
11513,200,639
11514,200,641
11515,200,648
11516,200,646
11517,200,648
11518,200,647
11519,200,652
11520,200,649
11521,200,654
11522,200,655
11523,200,663
11524,200,661
11525,200,664
11526,200,672
11527,200,676
11528,200,676
11529,200,678
11530,200,676
11531,200,675
11532,200,682
11533,200,687
11534,200,682
11535,200,681
11536,200,679
11537,200,684
11538,200,681
11539,200,677
11540,200,680
11541,200,671
11542,200,672
11543,200,670
11544,200,664
11545,200,667
11546,200,664
11547,200,659
11548,200,661
11549,200,654
11550,200,654
11551,200,654
11552,200,645
11553,200,635
11554,200,636
11555,200,635
11556,200,624
11557,200,622
11558,200,616
11559,200,609
11560,200,603
11561,200,596
11562,200,587
11563,200,584
11564,200,572
11565,200,568
11566,200,557
11567,200,546
11568,200,542
11569,200,535
11570,200,526
11571,200,519
11572,200,515
11573,200,511
11574,200,505
11575,200,502
11576,200,498
11577,200,500
11578,200,499
11579,200,504
11580,200,508
11581,200,507
11582,200,513
11583,200,514
11584,200,508
11585,200,507
11586,200,506
11587,200,501
11588,200,494
11589,200,491
11590,200,490
11591,200,488
11592,200,483
11593,200,481
11594,200,479
11595,200,475
11596,200,474
11597,200,472
11598,200,476
11599,200,473
11600,200,475
11601,200,473
11602,200,474
11603,200,480
11604,200,484
11605,200,482
11606,200,488
11607,200,486
11608,200,484
11609,200,485
11610,200,481
11611,200,476
11612,200,474
11613,200,467
11614,200,466
11615,200,460
11616,200,459
11617,200,459
11618,200,455
11619,200,456
11620,200,453
11621,200,452
11622,200,452
11623,200,454
11624,200,457
11625,200,462
11626,200,471
11627,200,474
11628,200,484
11629,200,487
11630,200,498
11631,200,505
11632,200,506
11633,200,510
11634,200,507
11635,200,512
11636,200,510
11637,200,504
11638,200,501
11639,200,503
11640,200,510
11641,200,512
11642,200,515
11643,200,517
11644,200,520
11645,200,522
11646,200,524
11647,200,536
11648,200,537
11649,200,545
11650,200,549
11651,200,555
11652,200,565
11653,200,569
11654,200,569
11655,200,577
11656,200,579
11657,200,583
11658,200,584
11659,200,584
11660,200,590
11661,200,596
11662,200,592
11663,200,593
11664,200,600
11665,200,604
11666,200,605
11667,200,613
11668,200,612
11669,200,616
11670,200,622
11671,200,622
11672,200,631
11673,200,639
11674,200,649
11675,200,664
11676,200,671
11677,200,672
11678,200,683
11679,200,686
11680,200,694
11681,200,697
11682,200,688
11683,200,678
11684,200,676
11685,200,674
11686,200,677
11687,200,668
11688,200,675
11689,200,673
11690,200,677
11691,200,681
11692,200,681
11693,200,683
11694,200,691
11695,200,696
11696,200,695
11697,200,696
11698,200,709
11699,200,713
11700,200,719
11701,200,730
11702,200,740
11703,200,729
11704,200,730
11705,200,734
11706,200,726
11707,200,712
11708,200,701
11709,200,692
11710,200,685
11711,200,680
11712,200,669
11713,200,670
11714,200,667
11715,200,663
11716,200,655
11717,200,649
11718,200,653
11719,200,651
11720,200,656
11721,200,660
11722,200,669
11723,200,674
11724,200,687
11725,200,693
11726,200,704
11727,200,710
11728,200,704
11729,200,708
11730,200,704
11731,200,701
11732,200,692
11733,200,683
11734,200,677
11735,200,679
11736,200,674
11737,200,670
11738,200,665
11739,200,662
11740,200,666
11741,200,666
11742,200,670
11743,200,668
11744,200,676
11745,200,681
11746,200,686
11747,200,694
11748,200,703
11749,200,712
11750,200,714
11751,200,714
11752,200,713
11753,200,714
11754,200,705
11755,200,701
11756,200,685
11757,200,685
11758,200,680
11759,200,681
11760,200,674
11761,200,665
11762,200,666
11763,200,669
11764,200,663
11765,200,661
11766,200,661
11767,200,670
11768,200,665
11769,200,670
11770,200,673
11771,200,683
11772,200,684
11773,200,697
11774,200,688
11775,200,691
11776,200,686
11777,200,687
11778,200,686
11779,200,672
11780,200,663
11781,200,653
11782,200,638
11783,200,638
11784,200,629
11785,200,625
11786,200,617
11787,200,618
11788,200,607
11789,200,606
11790,200,605
11791,200,607
11792,200,612
11793,200,612
11794,200,619
11795,200,627
11796,200,631
11797,200,631
11798,200,632
11799,200,641
11800,200,642
11801,200,643
11802,200,642
11803,200,639
11804,200,645
11805,200,642
11806,200,640
11807,200,639
11808,200,640
11809,200,637
11810,200,636
11811,200,640
11812,200,640
11813,200,640
11814,200,649
11815,200,653
11816,200,652
11817,200,663
11818,200,665
11819,200,676
11820,200,681
11821,200,685
11822,200,693
11823,200,702
11824,200,695
11825,200,697
11826,200,680
11827,200,669
11828,200,656
11829,200,649
11830,200,637
11831,200,635
11832,200,629
11833,200,625
11834,200,625
11835,200,618
11836,200,612
11837,200,612
11838,200,613
11839,200,609
11840,200,619
11841,200,625
11842,200,632
11843,200,639
11844,200,649
11845,200,658
11846,200,665
11847,200,671
11848,200,668
11849,200,665
11850,200,668
11851,200,660
11852,200,654
11853,200,656
11854,200,649
11855,200,648
11856,200,642
11857,200,646
11858,200,647
11859,200,648
11860,200,652
11861,200,651
11862,200,660
11863,200,660
11864,200,670
11865,200,674
11866,200,692
11867,200,706
11868,200,717
11869,200,734
11870,200,735
11871,200,747
11872,200,758
11873,200,759
11874,200,758
11875,200,760
11876,200,750
11877,200,758
11878,200,755
11879,200,761
11880,200,760
11881,200,769
11882,200,773
11883,200,776
11884,200,778
11885,200,778
11886,200,786
11887,200,792
11888,200,799
11889,200,800
11890,200,800
11891,200,800
11892,200,800
11893,200,800
11894,200,800
11895,200,800
11896,200,800
11897,200,800
11898,200,800
11899,200,800
11900,200,787
11901,200,776
11902,200,774
11903,200,764
11904,200,760
11905,200,750
11906,200,737
11907,200,736
11908,200,732
11909,200,724
11910,200,731
11911,200,728
11912,200,731
11913,200,731
11914,200,735
11915,200,741
11916,200,742
11917,200,739
11918,200,742
11919,200,737
11920,200,739
11921,200,730
11922,200,724
11923,200,708
11924,200,701
11925,200,689
11926,200,674
11927,200,667
11928,200,655
11929,200,651
11930,200,645
11931,200,638
11932,200,632
11933,200,629
11934,200,626
11935,200,624
11936,200,624
11937,200,629
11938,200,640
11939,200,650
11940,200,656
11941,200,658
11942,200,661
11943,200,668
11944,200,675
11945,200,672
11946,200,665
11947,200,658
11948,200,658
11949,200,650
11950,200,648
11951,200,642
11952,200,642
11953,200,636
11954,200,641
11955,200,633
11956,200,633
11957,200,634
11958,200,634
11959,200,638
11960,200,641
11961,200,638
11962,200,639
11963,200,641
11964,200,645
11965,200,650
11966,200,658
11967,200,646
11968,200,644
11969,200,631
11970,200,626
11971,200,620
11972,200,615
11973,200,609
11974,200,602
11975,200,603
11976,200,603
11977,200,589
11978,200,585
11979,200,584
11980,200,580
11981,200,574
11982,200,577
11983,200,574
11984,200,574
11985,200,575
11986,200,578
11987,200,581
11988,200,588
11989,200,587
11990,200,589
11991,200,591
11992,200,594
11993,200,591
11994,200,588
11995,200,589
11996,200,577
11997,200,569
11998,200,566
11999,200,559
12000,200,554
12001,200,547
12002,200,546
12003,200,541
12004,200,542
12005,200,540
12006,200,540
12007,200,541
12008,200,542
12009,200,552
12010,200,565
12011,200,567
12012,200,576
12013,200,578
12014,200,587
12015,200,596
12016,200,593
12017,200,598
12018,200,590
12019,200,586
12020,200,582
12021,200,574
12022,200,569
12023,200,563
12024,200,557
12025,200,557
12026,200,554
12027,200,552
12028,200,552
12029,200,554
12030,200,561
12031,200,563
12032,200,562
12033,200,572
12034,200,572
12035,200,575
12036,200,583
12037,200,583
12038,200,589
12039,200,592
12040,200,599
12041,200,603
12042,200,609
12043,200,615
12044,200,616
12045,200,616
12046,200,620
12047,200,617
12048,200,625
12049,200,626
12050,200,626
12051,200,635
12052,200,635
12053,200,642
12054,200,652
12055,200,660
12056,200,657
12057,200,660
12058,200,657
12059,200,657
12060,200,667
12061,200,668
12062,200,668
12063,200,665
12064,200,656
12065,200,648
12066,200,640
12067,200,625
12068,200,618
12069,200,601
12070,200,588
12071,200,583
12072,200,566
12073,200,560
12074,200,553
12075,200,552
12076,200,540
12077,200,534
12078,200,532
12079,200,529
12080,200,538
12081,200,542
12082,200,549
12083,200,552
12084,200,557
12085,200,564
12086,200,562
12087,200,564
12088,200,570
12089,200,566
12090,200,562
12091,200,560
12092,200,563
12093,200,562
12094,200,559
12095,200,559
12096,200,561
12097,200,561
12098,200,560
12099,200,569
12100,200,570
12101,200,573
12102,200,573
12103,200,578
12104,200,587
12105,200,599
12106,200,603
12107,200,619
12108,200,630
12109,200,652
12110,200,661
12111,200,669
12112,200,673
12113,200,693
12114,200,700
12115,200,708
12116,200,709
12117,200,709
12118,200,713
12119,200,712
12120,200,719
12121,200,726
12122,200,729
12123,200,738
12124,200,742
12125,200,753
12126,200,765
12127,200,774
12128,200,782
12129,200,795
12130,200,800
12131,200,800
12132,200,800
12133,200,800
12134,200,800
12135,200,800
12136,200,800
12137,200,800
12138,200,800
12139,200,800
12140,200,800
12141,200,800
12142,200,800
12143,200,800
12144,200,800
12145,200,800
12146,200,800
12147,200,800
12148,200,800
12149,200,800
12150,200,800
12151,200,800
12152,200,800
12153,200,800
12154,200,800
12155,200,800
12156,200,800
12157,200,800
12158,200,800
12159,200,800
12160,200,800
12161,200,800
12162,200,800
12163,200,800
12164,200,800
12165,200,784
12166,200,766
12167,200,751
12168,200,744
12169,200,740
12170,200,727
12171,200,724
12172,200,715
12173,200,708
12174,200,708
12175,200,696
12176,200,700
12177,200,710
12178,200,715
12179,200,724
12180,200,740
12181,200,740
12182,200,740
12183,200,745
12184,200,746
12185,200,754
12186,200,745
12187,200,749
12188,200,745
12189,200,736
12190,200,734
12191,200,734
12192,200,731
12193,200,728
12194,200,731
12195,200,740
